DominantCycle,DominantCycleAmplitude
1.02676,20.3175
1.02676,19.7461
1.02676,19.2065
1.02676,19.4798
1.02676,20.2815
1.02676,20.4573
1.02676,19.9498
1.02676,19.639
1.02676,20.0622
1.02676,20.2435
1.02676,18.7439
0.955476,18.3792
0.955476,19.5501
0.955476,19.6041
1.02676,19.1624
1.02676,19.2123
1.02676,19.0281
0.955476,19.1429
1.02676,19.1681
1.02676,19.5255
1.02676,18.8708
1.02676,17.5969
1.02676,17.6971
0.955476,18.0144
0.955476,17.4686
0.955476,17.3249
0.955476,18.5657
1.02676,19.8938
1.02676,19.6321
1.02676,18.873
1.02676,18.4214
1.02676,18.7032
1.02676,19.0124
1.02676,18.8227
1.02676,18.7117
1.02676,19.0538
1.02676,19.745
1.02676,20.0339
1.02676,20.1491
1.02676,20.8517
1.02676,21.0685
1.02676,19.8327
1.02676,18.265
1.02676,17.8027
1.02676,18.6088
1.02676,19.4323
1.02676,19.0978
0.955476,18.381
0.955476,17.6567
0.955476,17.3611
0.955476,16.9904
1.02676,16.1377
1.10337,16.4225
1.10337,17.9585
1.02676,18.926
1.02676,19.9277
1.02676,19.1939
1.02676,17.3501
0.955476,17.0739
0.955476,17.788
1.02676,18.4063
1.02676,19.5221
1.02676,19.383
1.02676,18.3627
0.955476,18.0378
0.955476,17.7736
1.02676,18.3345
1.02676,18.3869
1.10337,18.9258
1.10337,19.8421
1.10337,19.9573
1.10337,18.9961
1.02676,17.8544
1.02676,18.3345
1.10337,19.3131
1.10337,19.7645
1.10337,19.2569
1.10337,18.7333
1.10337,18.5994
1.10337,18.5991
1.02676,19.5411
1.02676,19.9377
1.02676,19.87
1.02676,20.1931
1.02676,20.5181
1.02676,20.2125
1.02676,19.4042
1.02676,18.566
0.955476,19.6013
0.955476,20.2744
1.02676,20.7292
1.02676,20.5593
1.02676,19.7121
0.955476,16.9063
0.88914,11.1711
0.88914,4.82681
0.955476,2.9274
0.5,3.21291
0.537304,6.16156
0.620469,11.5672
0.716506,15.3586
0.769963,17.1732
0.827409,20.3669
0.88914,23.332
0.88914,23.8908
0.88914,23.1514
0.88914,21.4194
0.88914,14.9508
0.666761,5.96881
0.537304,7.38288
0.620469,12.6465
0.666761,16.5298
0.769963,19.0488
0.769963,20.5452
0.827409,20.6589
0.88914,20.8266
0.88914,22.1216
0.88914,22.4657
0.88914,21.6632
0.88914,20.7274
0.88914,19.3544
0.955476,18.4234
0.955476,21.0646
0.955476,21.5296
0.955476,20.1105
0.955476,20.0038
0.955476,20.6175
0.955476,21.2309
0.955476,21.6323
0.955476,22.1515
0.955476,22.488
0.955476,22.1919
1.02676,22.0508
1.02676,22.2052
1.02676,22.0034
1.02676,21.6412
1.02676,21.4796
1.02676,21.3193
1.02676,21.1041
1.02676,21.0375
1.02676,21.2831
1.02676,21.5669
1.02676,21.4777
1.02676,20.8177
1.02676,20.3211
1.02676,20.4787
1.02676,20.9446
1.02676,20.9691
1.02676,20.3911
1.02676,20.1279
1.02676,20.3357
1.02676,20.1233
0.955476,20.0077
1.02676,19.8746
1.02676,19.7564
0.955476,20.2579
0.955476,20.771
0.955476,20.5213
0.955476,19.6159
0.955476,18.6088
0.955476,18.5193
0.955476,18.7563
0.955476,18.6267
0.955476,18.2374
0.955476,17.5018
0.955476,16.2402
0.88914,16.5361
0.88914,17.6081
0.955476,18.4763
0.955476,18.8895
0.955476,19.2604
0.955476,19.7649
0.955476,19.7542
0.955476,19.7226
0.955476,19.6153
0.955476,19.1548
0.955476,19.0737
0.955476,19.588
0.955476,19.9255
0.955476,19.9213
0.955476,20.3903
0.955476,20.8237
0.955476,20.485
0.955476,19.7975
0.955476,19.3648
0.955476,19.3763
0.955476,19.8026
0.955476,20.2441
0.955476,20.314
0.955476,20.2997
0.955476,20.422
0.955476,20.1458
0.955476,19.8302
0.955476,20.0643
0.955476,20.3704
0.955476,19.8717
0.955476,19.2485
0.955476,19.4654
1.02676,20.0704
1.02676,20.2369
1.02676,19.7603
0.955476,19.8306
0.955476,19.9135
0.955476,19.7997
0.955476,19.9184
0.955476,19.9503
0.955476,19.4321
0.955476,19.1702
0.955476,19.4201
0.955476,19.5146
0.955476,19.322
0.955476,19.2126
0.955476,19.4276
0.955476,19.6046
0.955476,19.8969
0.955476,19.9641
0.955476,19.7544
0.955476,20.0954
0.955476,20.205
0.955476,19.6259
0.955476,19.0943
0.955476,19.3601
0.955476,20.365
0.955476,21.0264
0.955476,20.4586
0.955476,19.3786
0.955476,19.1368
0.955476,18.6574
1.02676,18.7863
1.02676,18.4677
1.10337,18.5965
1.02676,19.0011
1.02676,19.399
1.02676,19.2885
1.02676,19.5399
1.02676,19.9858
1.02676,19.9129
1.02676,19.6377
1.02676,19.7967
1.02676,20.2947
1.02676,20.3418
1.02676,19.8872
1.02676,19.8394
1.02676,20.1016
1.02676,20.1101
1.02676,19.7717
1.02676,19.4151
1.02676,19.6203
1.02676,19.9475
1.02676,20.0791
1.02676,19.8195
1.02676,19.2633
1.02676,19.0524
1.02676,19.2943
1.02676,19.7095
1.02676,19.9739
1.02676,20.0505
1.02676,20.1867
1.02676,20.2566
1.02676,20.1882
1.02676,20.1887
1.02676,20.1423
1.02676,20.0347
1.02676,20.0782
1.02676,20.2908
1.02676,20.3806
1.02676,20.2891
1.02676,20.0522
1.02676,19.813
1.02676,19.8992
1.02676,20.2074
1.02676,20.2713
1.02676,20.1164
1.02676,19.9762
1.02676,20.0576
1.02676,20.2987
1.02676,20.061
1.02676,19.357
0.955476,19.0053
0.955476,18.9683
0.955476,19.1304
0.955476,19.3769
0.955476,19.211
0.955476,19.0882
0.955476,19.1762
0.955476,19.3354
0.955476,19.4891
0.955476,19.6843
0.955476,19.7584
0.955476,19.8238
0.955476,20.1232
0.955476,20.038
0.955476,19.8713
0.955476,19.8552
0.955476,20.1456
0.955476,20.4481
0.955476,20.1152
0.955476,19.3613
0.955476,18.7447
0.955476,17.241
0.955476,15.4132
0.955476,16.1206
0.955476,18.5516
0.955476,19.9522
0.955476,20.1661
0.955476,20.2399
0.955476,20.4916
0.955476,20.4501
0.955476,20.0869
1.02676,20.0093
1.02676,19.7229
0.955476,19.8511
0.955476,20.0499
0.955476,20.1925
0.955476,20.7617
0.955476,21.0166
0.955476,20.4507
0.955476,19.3741
0.955476,18.8991
0.955476,19.1405
0.955476,19.3577
0.955476,19.6044
0.955476,19.8004
0.955476,19.7266
0.955476,19.6997
0.955476,19.8135
0.955476,19.9357
0.955476,20.1591
0.955476,20.0618
0.955476,19.6937
0.955476,19.2524
0.955476,19.11
0.955476,19.1449
0.955476,19.3499
0.955476,19.7487
0.955476,19.901
0.955476,20.3151
0.955476,20.1227
0.955476,19.1866
0.955476,19.4576
0.955476,19.9154
0.955476,19.7278
0.955476,19.5989
0.955476,19.6379
0.955476,19.4321
0.955476,19.3277
0.955476,19.5474
0.955476,19.6039
0.955476,19.515
0.955476,19.618
0.955476,19.6349
0.955476,19.4834
0.955476,19.2375
0.955476,19.2529
0.955476,19.6932
0.955476,19.8963
0.955476,19.5817
0.955476,19.1541
0.955476,18.7736
0.955476,18.8953
0.955476,19.249
0.955476,19.3991
0.955476,19.5175
0.955476,19.6208
0.955476,19.6662
0.955476,19.498
0.955476,19.2558
0.955476,19.2461
0.955476,19.5407
0.955476,19.8777
0.955476,19.8461
0.955476,19.4874
0.955476,19.3008
0.955476,19.6143
0.955476,20.0301
0.955476,20.2555
0.955476,20.1767
0.955476,19.961
0.955476,19.8186
0.955476,19.9543
0.955476,20.0305
0.955476,19.9044
0.955476,19.9897
0.955476,20.0847
0.955476,19.7199
1.02676,19.8628
1.02676,19.8909
0.955476,19.9012
1.02676,20.2009
1.02676,21.0592
1.02676,21.244
1.02676,20.6434
1.02676,20.3037
1.02676,19.8911
0.955476,19.5512
0.955476,19.696
1.02676,20.2166
1.02676,20.4896
1.02676,19.8679
1.02676,18.7963
1.02676,18.3253
1.02676,18.4063
1.02676,18.7643
1.02676,19.4613
1.02676,20.2436
1.02676,20.4552
1.02676,20.1916
1.02676,19.8293
1.02676,19.419
1.02676,19.1922
1.02676,19.1552
1.10337,19.1231
1.10337,19.413
1.10337,19.7429
1.10337,20.1849
1.10337,20.1893
1.10337,19.8309
1.02676,19.9439
1.02676,19.8367
1.02676,19.1896
1.02676,18.8061
1.02676,19.1961
1.02676,19.9797
1.02676,20.9548
1.02676,21.4214
1.02676,21.403
1.02676,21.6526
1.02676,21.7397
0.955476,20.7565
0.955476,20.0097
1.02676,20.2019
1.02676,20.5377
1.02676,20.1576
1.02676,19.9327
1.02676,19.8954
1.02676,19.7268
1.10337,20.0941
1.10337,20.4519
1.10337,20.2729
1.10337,20.0182
1.10337,19.9863
1.10337,19.9557
1.10337,19.7641
1.02676,19.1539
1.02676,19.1761
1.02676,19.2738
1.02676,20.0332
1.02676,20.7138
1.02676,20.647
1.02676,20.3234
1.02676,20.1706
1.02676,20.1377
1.02676,20.5212
1.02676,20.9548
1.02676,21.1631
1.02676,21.1948
1.02676,21.2016
1.02676,21.2307
1.02676,20.9835
1.02676,20.6561
1.02676,20.2631
1.02676,19.8353
1.02676,19.777
1.02676,19.8799
1.02676,20.0785
1.02676,20.3432
1.02676,20.2909
1.02676,19.9477
1.02676,19.4218
1.02676,19.2249
1.02676,19.4439
1.02676,19.7362
1.02676,20.0198
1.02676,20.1874
1.02676,20.5189
1.02676,20.5995
1.02676,19.8986
1.02676,18.8871
1.02676,18.5445
1.02676,18.9081
0.955476,19.6821
0.955476,18.9864
0.88914,17.1421
0.88914,15.6967
0.955476,16.7089
0.955476,17.2893
0.955476,17.4533
0.955476,18.2927
0.955476,19.6933
1.02676,20.3425
1.02676,20.2226
1.02676,20.1845
1.02676,20.3745
1.10337,20.1079
1.10337,19.684
1.02676,19.0862
1.02676,18.5156
0.955476,18.1609
0.955476,17.9794
0.955476,16.8939
0.88914,16.3027
0.955476,17.405
0.955476,18.8067
0.955476,19.3904
0.955476,19.6787
0.955476,19.5892
0.955476,19.3088
0.955476,18.678
0.955476,18.3478
0.955476,18.6847
0.955476,18.4039
0.88914,18.1709
0.88914,17.3623
0.88914,16.9039
0.955476,18.3481
0.955476,18.9851
0.955476,19.0966
0.955476,19.4863
0.955476,19.6178
0.955476,19.6533
0.955476,19.6347
0.955476,19.5532
0.955476,19.7692
0.955476,20.2239
0.955476,20.4119
0.955476,20.1672
0.955476,19.7928
0.955476,19.3127
0.955476,19.268
0.955476,19.9551
0.955476,20.2234
0.955476,19.5749
0.955476,19.1838
0.955476,19.3851
0.955476,19.9302
0.955476,19.7537
0.955476,17.9667
0.955476,17.0362
0.955476,17.9922
0.955476,19.2054
0.955476,19.8165
0.955476,19.8717
0.955476,19.5492
0.955476,19.3377
0.955476,19.4483
0.955476,19.6816
0.955476,19.8568
0.955476,19.7343
0.955476,19.5266
0.955476,19.521
0.955476,19.8205
1.02676,20.3569
0.955476,20.3951
0.955476,20.1715
0.955476,19.9326
0.955476,19.9129
0.955476,19.8949
1.02676,20.0021
1.02676,20.5064
1.02676,20.588
1.02676,20.565
0.955476,20.8995
0.955476,20.3222
0.955476,20.095
0.955476,20.5391
1.02676,20.6419
1.02676,20.5909
1.02676,20.1591
0.955476,20.0201
0.955476,20.4831
0.955476,20.657
0.955476,20.5849
0.955476,20.6512
0.955476,20.7853
0.955476,20.7618
0.955476,20.519
0.955476,20.486
0.955476,20.7084
0.955476,20.8653
0.955476,20.7927
0.955476,20.5675
1.02676,20.6254
1.02676,20.2818
0.955476,19.9594
0.955476,20.0305
0.955476,20.1626
0.955476,20.2905
0.955476,20.6432
0.955476,20.7473
0.955476,20.6213
0.955476,20.4976
0.955476,20.2683
0.955476,20.3436
0.955476,20.8502
0.955476,20.8912
0.955476,20.5235
0.955476,20.8316
0.955476,20.7673
0.955476,19.8405
0.955476,20.3222
0.955476,20.9903
1.02676,20.7987
0.955476,20.4867
0.955476,20.5767
0.955476,20.7603
0.955476,20.7293
0.955476,20.2673
0.955476,19.8864
0.955476,20.0672
0.955476,20.1648
0.955476,20.2822
0.955476,20.2091
0.955476,19.4916
0.955476,19.1921
0.955476,19.6203
0.955476,19.8045
0.955476,19.209
0.955476,18.9879
0.955476,19.4164
0.955476,19.4911
0.955476,19.0614
1.02676,19.0128
1.02676,19.0565
1.02676,19.6496
1.02676,20.3443
1.02676,20.4736
1.02676,20.3902
1.02676,20.3905
1.02676,20.2073
1.02676,20.0812
1.02676,20.2423
1.02676,20.369
1.02676,20.1079
1.02676,19.8828
1.02676,20.0455
1.02676,20.2146
1.02676,20.2333
1.02676,20.2442
1.02676,20.2407
1.02676,20.0948
1.02676,19.4813
0.955476,19.248
0.955476,19.5126
0.955476,19.8331
0.955476,19.8043
0.955476,20.0458
0.955476,20.5234
0.955476,20.42
0.955476,19.5452
0.955476,19.0471
0.955476,19.5565
0.955476,19.9513
0.955476,20.268
0.955476,20.3275
0.955476,20.1438
0.955476,20.212
0.955476,20.1188
0.955476,20.1782
0.955476,20.4174
0.955476,20.5752
0.955476,20.3488
0.955476,20.009
0.955476,19.7278
1.02676,20.2643
1.02676,20.4068
1.02676,20.4317
1.02676,20.4343
1.02676,20.0757
1.02676,19.5645
1.02676,18.8482
0.955476,18.6141
0.955476,19.3375
0.955476,19.9142
0.955476,19.7504
0.955476,19.6145
0.955476,19.832
0.955476,20.1067
0.955476,19.9955
1.02676,20.4139
1.02676,20.5954
1.02676,20.4989
1.02676,20.0928
1.02676,19.7972
1.02676,20.2749
1.02676,20.7439
1.02676,20.6736
1.02676,20.3108
1.02676,20.1722
1.02676,20.4466
1.02676,20.6882
1.02676,20.6592
1.02676,20.2793
1.02676,19.9463
1.02676,20.1973
1.02676,20.0688
0.955476,19.4483
0.955476,19.0004
1.02676,19.8089
1.02676,19.9369
1.02676,19.9868
1.02676,20.4184
1.02676,20.7222
1.02676,20.748
1.02676,20.7437
1.02676,20.3266
1.02676,20.0085
1.02676,20.1632
1.02676,20.3719
1.02676,20.3886
1.02676,20.4106
1.02676,20.5353
1.02676,20.6156
1.02676,20.5903
1.02676,20.4915
1.02676,20.1097
1.02676,19.5381
1.02676,19.3851
1.02676,19.6826
1.02676,20.1762
1.02676,20.5607
1.02676,20.476
0.955476,20.1495
0.955476,20.3825
0.955476,20.0712
1.02676,19.3275
1.02676,19.4911
1.02676,20.1071
1.02676,20.5438
1.02676,20.8488
1.02676,20.7874
1.02676,20.6596
1.02676,20.6587
1.02676,20.8053
1.02676,21.0438
1.02676,21.0363
1.02676,20.5161
1.02676,20.2613
1.02676,20.5685
1.02676,20.3563
1.02676,19.7727
1.02676,19.8324
1.02676,20.3657
1.02676,20.8268
1.02676,19.9509
0.955476,19.1511
0.955476,20.2041
0.955476,21.4626
0.955476,20.993
1.02676,20.4049
1.02676,20.6167
1.02676,20.7438
1.02676,20.2373
0.955476,20.3019
0.955476,20.4752
0.955476,20.6925
0.955476,20.7904
0.955476,20.7256
0.955476,20.465
0.955476,20.1772
0.955476,20.0413
0.955476,19.8594
0.955476,19.9666
0.955476,20.4771
0.955476,20.717
0.955476,20.7406
0.955476,20.7603
0.955476,20.5253
0.955476,20.5273
0.955476,20.6829
1.02676,20.7174
0.955476,20.4336
0.955476,20.1781
0.955476,20.493
1.02676,21.2472
1.02676,21.3557
1.02676,20.9935
1.02676,20.4541
0.955476,20.0993
0.955476,20.6054
1.02676,21.1015
0.955476,21.1131
0.955476,20.5652
0.955476,20.3922
0.955476,20.8744
0.955476,21.1904
0.955476,21.1001
0.955476,20.7255
0.955476,20.344
0.955476,20.1597
0.955476,19.9902
0.955476,19.8627
0.955476,20.0303
0.955476,20.1126
0.955476,19.971
0.955476,19.3157
0.955476,18.6238
0.955476,19.0566
0.955476,19.7674
0.955476,20.0903
0.955476,20.2103
0.955476,20.0885
0.955476,19.9979
0.955476,20.0696
0.955476,20.4728
0.955476,20.7078
0.955476,20.5353
0.955476,20.2653
0.955476,19.9013
0.955476,19.7525
0.955476,19.8232
0.955476,19.8641
0.955476,20.094
0.955476,20.3128
0.955476,20.3737
0.955476,20.2621
0.955476,20.1709
0.955476,20.3154
0.955476,20.4087
0.955476,20.5595
0.955476,20.6454
0.955476,20.5719
0.955476,20.6475
0.955476,20.9133
0.955476,20.7256
0.955476,20.0297
0.955476,19.573
0.955476,19.844
0.955476,20.2888
0.955476,20.8389
0.955476,20.7509
0.88914,19.5269
0.955476,19.2866
0.955476,20.3764
0.955476,20.462
0.955476,20.5821
0.955476,21.3527
0.955476,21.7188
0.955476,21.3784
0.955476,20.7192
1.02676,20.5707
0.955476,20.9209
0.955476,21.3729
0.955476,21.4791
0.955476,21.3038
0.955476,20.9439
0.955476,20.7475
0.955476,21.3941
0.955476,22.2135
0.955476,21.7204
0.955476,20.9924
0.955476,21.0072
0.955476,21.1556
0.955476,21.1472
0.955476,20.9304
0.955476,20.7979
0.955476,20.9908
0.955476,21.1255
0.955476,21.0564
0.955476,21.0791
0.955476,21.266
0.955476,21.6029
0.955476,21.7349
0.955476,21.7281
0.955476,21.4335
0.955476,21.2021
0.955476,21.1476
0.955476,20.7335
0.955476,20.4606
1.02676,20.7405
1.02676,21.3909
1.02676,20.7188
0.955476,21.1324
0.955476,22.0167
0.955476,22.6431
0.955476,21.8228
0.955476,20.8873
0.955476,20.6757
1.02676,21.459
1.02676,21.6285
1.02676,21.0088
1.02676,19.7524
1.02676,18.7858
1.02676,18.4831
1.02676,18.7283
1.02676,19.7937
1.02676,20.9296
1.02676,21.3537
1.02676,21.8545
1.02676,22.3907
1.02676,22.1818
1.02676,21.7607
1.02676,21.4897
1.02676,21.3795
1.02676,21.0293
0.955476,20.4455
0.955476,20.6556
0.955476,20.9663
0.955476,21.2008
0.955476,21.0195
0.955476,20.3578
0.955476,19.9551
0.955476,19.8757
0.88914,19.6725
0.88914,19.3998
0.88914,18.9282
0.88914,18.9405
0.88914,18.9065
0.88914,18.8541
0.88914,19.0851
0.88914,19.04
0.88914,18.8896
0.88914,19.3578
0.88914,19.9813
0.88914,20.3359
0.88914,20.3796
0.88914,20.1438
0.88914,20.0942
0.88914,20.3985
0.88914,20.4541
0.88914,20.3064
0.88914,20.3495
0.88914,20.4571
0.88914,19.9136
0.88914,19.3245
0.88914,19.7778
0.88914,20.2533
0.88914,19.2008
0.88914,18.7124
0.88914,19.3987
0.88914,19.3992
0.88914,19.2576
0.88914,19.3509
0.88914,19.4077
0.88914,19.4942
0.955476,19.2625
0.955476,18.9977
0.88914,18.7341
0.88914,18.9668
0.88914,18.9203
0.88914,18.8903
0.88914,19.231
0.88914,19.6786
0.88914,19.6747
0.88914,19.798
0.88914,20.3078
0.88914,20.5825
0.88914,20.4732
0.88914,20.4483
0.88914,20.4241
0.88914,19.9579
0.88914,20.3512
0.88914,21.0884
0.88914,21.3209
0.827409,22.3307
0.827409,22.7541
0.827409,22.5297
0.827409,22.3249
0.827409,22.5991
0.827409,23.3935
0.827409,22.9711
0.769963,22.1752
0.769963,21.8562
0.769963,20.8228
0.769963,19.8264
0.769963,22.2209
0.769963,21.2908
0.827409,18.5072
0.88914,18.1571
0.88914,18.6379
0.88914,19.5333
0.88914,20.1697
0.88914,20.616
0.88914,20.6079
0.88914,20.1331
0.88914,19.7053
0.88914,19.5224
0.88914,19.4812
0.88914,19.5299
0.88914,19.6653
0.88914,19.6496
0.88914,19.7599
0.88914,20.0268
0.88914,19.9512
0.88914,19.6817
0.88914,19.7221
0.955476,19.9909
0.88914,20.0264
0.88914,20.0458
0.955476,20.1789
0.955476,19.931
0.955476,19.9494
0.955476,19.9902
0.955476,19.8848
0.955476,20.2565
0.955476,20.5413
0.955476,20.5275
0.955476,20.8138
0.955476,21.1449
0.955476,20.4089
0.955476,19.099
0.88914,18.333
0.88914,18.0319
0.955476,19.051
0.955476,20.1188
0.955476,19.8865
0.955476,20.203
0.955476,21.2095
0.955476,21.1361
0.955476,19.9226
0.955476,19.1574
0.955476,19.0906
0.955476,19.7609
0.955476,20.1562
0.955476,20.1305
0.88914,19.8954
0.88914,19.4106
0.88914,19.0773
0.955476,19.1529
0.955476,19.6866
0.955476,19.4831
0.955476,19.2203
0.88914,19.4088
0.88914,19.9614
0.955476,20.3056
0.955476,20.2089
0.88914,20.5327
0.88914,20.01
0.955476,18.9522
0.955476,18.8647
0.955476,19.3399
0.955476,19.7519
0.955476,19.0147
0.88914,18.0036
0.88914,18.7406
0.88914,19.2139
0.88914,18.4836
0.88914,18.1114
0.88914,18.3445
0.88914,18.7287
0.88914,19.0914
0.88914,19.0587
0.88914,19.0206
0.955476,19.3815
0.955476,19.1507
0.955476,19.1063
0.955476,19.446
0.955476,19.7099
0.955476,20.1895
0.955476,20.0195
0.955476,19.5543
0.955476,19.9603
0.955476,21.2761
0.955476,21.3407
0.955476,20.3794
0.955476,19.995
0.955476,19.9669
0.955476,20.2796
0.955476,20.7857
0.955476,20.6309
0.955476,19.8129
0.955476,19.0553
0.955476,18.8586
0.955476,18.9664
0.955476,19.4465
0.955476,19.7013
0.955476,20.1267
0.955476,21.2594
0.955476,21.5223
0.955476,20.7782
0.955476,20.3523
0.955476,20.2343
0.955476,20.1828
0.955476,20.1582
0.955476,19.9216
0.955476,19.9505
0.955476,20.1814
0.955476,19.9141
0.955476,19.2415
0.955476,18.8444
0.955476,18.8705
0.955476,18.5817
0.955476,19.1028
0.955476,20.4768
0.955476,19.7816
0.955476,18.4179
0.955476,18.5197
0.88914,19.4587
0.955476,19.1722
0.88914,18.1739
0.88914,18.9827
0.955476,19.9555
0.955476,20.2335
0.955476,19.826
0.955476,17.7135
0.955476,15.199
0.955476,16.7141
1.02676,20.4156
0.955476,19.8484
0.955476,16.2187
1.02676,14.6511
1.02676,13.6703
1.02676,13.9611
0.955476,14.7881
0.955476,15.3756
0.955476,18.7397
1.02676,21.6164
1.02676,18.8854
0.955476,14.3016
0.955476,12.4641
0.88914,14.2585
0.827409,15.5072
0.827409,16.0459
0.88914,18.4095
0.88914,17.8686
0.88914,15.7066
0.955476,14.7494
0.955476,17.2255
0.955476,17.5523
0.955476,14.6489
1.02676,14.6611
1.02676,15.7456
0.955476,15.219
0.955476,15.8016
0.955476,17.4096
1.02676,19.272
1.02676,18.8884
1.02676,19.0095
1.02676,19.4179
1.02676,16.3377
0.955476,11.4582
0.955476,10.4201
0.955476,13.8949
0.955476,17.8444
0.955476,19.3401
1.02676,18.4011
1.02676,16.6543
0.955476,15.5693
0.955476,17.9067
1.02676,22.0398
0.955476,20.8651
0.955476,15.0245
0.955476,10.8095
0.827409,10.9187
0.769963,9.01927
1.02676,9.55223
0.955476,12.6022
0.955476,15.2133
0.955476,15.831
0.955476,17.4779
0.955476,19.0777
1.10337,18.1894
1.10337,16.483
1.02676,16.362
0.955476,17.696
0.955476,17.7837
1.02676,18.3813
1.02676,17.8914
1.02676,15.6553
1.02676,11.8968
1.02676,11.8089
1.02676,15.4158
0.955476,17.4444
0.955476,12.768
0.88914,10.5657
1.02676,11.6358
1.02676,10.7869
0.955476,10.211
1.02676,10.9513
1.02676,15
0.955476,18.1341
0.955476,16.8247
1.02676,16.5066
1.02676,17.2054
1.02676,15.0991
1.02676,11.63
0.955476,9.80646
0.955476,8.91328
1.10337,9.43596
1.10337,11.0224
0.88914,11.3716
0.955476,7.41069
1.02676,7.13318
0.955476,12.2077
0.955476,15.5189
1.02676,16.0754
1.02676,14.5648
1.02676,14.479
1.02676,15.78
1.02676,15.9577
0.955476,17.5982
0.955476,17.4079
0.955476,11.6318
1.02676,9.56413
1.02676,12.8018
1.02676,16.3415
0.955476,17.7001
1.02676,16.387
1.02676,16.0049
0.955476,15.8931
0.88914,16.9564
0.955476,14.5497
1.02676,13.1154
1.02676,11.3166
0.955476,11.9485
1.02676,12.2112
1.02676,12.4917
1.02676,15.5141
1.02676,18.939
1.02676,19.8792
1.02676,18.7874
1.02676,16.5223
1.02676,14.4887
1.02676,12.7692
1.02676,11.2831
1.02676,12.6133
1.02676,15.5448
1.02676,17.3966
1.02676,19.3724
1.02676,19.7258
1.02676,17.9647
1.02676,15.3275
1.02676,12.2419
1.02676,12.1139
1.02676,15.1933
1.02676,15.8245
0.955476,13.8099
1.02676,11.7459
0.620469,9.92179
1.10337,8.2075
1.02676,9.0558
1.02676,10.4859
1.02676,11.9639
1.02676,13.701
1.02676,15.4044
1.02676,18.4207
0.955476,20.4003
0.955476,20.1305
0.88914,19.1878
0.955476,16.0265
1.02676,14.5572
1.02676,13.344
1.02676,11.7194
1.02676,11.1495
1.02676,11.2405
1.02676,13.683
1.02676,17.8103
0.955476,19.7245
0.955476,18.4428
1.02676,17.6849
1.02676,18.5187
1.02676,18.0254
1.02676,17.1978
0.955476,17.9037
0.955476,18.8245
0.955476,17.3108
0.955476,13.9498
1.02676,13.5204
0.955476,15.1939
1.02676,13.8522
1.02676,12.7232
1.10337,15.3396
1.02676,15.3295
0.88914,11.3576
1.6991,8.96117
1.6991,8.86257
0.955476,15.9016
1.02676,21.5215
1.02676,22.7229
0.955476,21.1896
0.955476,18.8494
0.955476,17.828
1.02676,15.6843
0.955476,12.885
0.88914,12.7967
0.955476,15.0355
1.10337,19.4917
1.10337,20.4917
1.10337,19.8079
1.02676,20.0759
1.02676,20.8463
1.02676,19.4022
1.02676,15.0017
0.955476,12.9548
1.02676,11.7358
1.02676,8.05558
1.58114,8.39571
0.955476,12.9926
1.02676,14.895
1.02676,17.6369
1.02676,18.0218
0.955476,15.8882
1.02676,16.0571
1.02676,16.5799
1.02676,15.75
0.955476,14.5984
0.955476,13.8291
1.02676,10.4406
1.02676,7.40305
0.88914,9.48723
0.88914,11.9181
1.02676,11.7855
1.10337,13.6178
1.02676,16.7847
0.955476,19.6556
1.02676,20.9611
1.02676,19.3785
0.955476,17.2111
1.02676,16.7859
1.02676,16.8613
1.02676,14.9014
0.955476,15.3556
0.955476,15.07
0.955476,12.7484
1.02676,13.1699
1.02676,16.4816
1.10337,18.0723
1.10337,14.9774
0.955476,9.97558
0.955476,9.6015
1.02676,14.4105
0.955476,19.0942
0.955476,19.7201
1.02676,18.2226
1.02676,19.5361
1.02676,18.5032
0.955476,17.4225
1.02676,16.4255
1.02676,16.3578
1.02676,15.5624
1.02676,13.2485
0.955476,12.1726
